[ 2017-03-30T10:20:28+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | INFO: Tag[ route_check ] --START--
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8] Undefined variable: pageurl bb72d26cc4f8e3d94e58768427a76975.php 第 132 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8] Undefined variable: page bb72d26cc4f8e3d94e58768427a76975.php 第 132 行.
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | INFO: Run ParseTemplate Behavior [ RunTime:0.047003s ]
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | INFO: Tag[ view_parse ] --END-- [ RunTime:0.047003s ]
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | INFO: Tag[ view_filter ] --START--
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004000s ]
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | INFO: Tag[ view_end ] --START--
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2017-03-30T10:20:33+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | INFO: Tag[ route_check ] --START--
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | INFO: Tag[ app_begin ] --START--
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | SQL: select a.column_name,data_type,decode(nullable,'Y',0,1) notnull,data_default,decode(a.column_name,b.column_name,1,0) pk from user_tab_columns a,(select column_name from user_constraints c,user_cons_columns col where c.constraint_name=col.constraint_name and c.constraint_type='P'and c.table_name='ERP_CITY') b where table_name='ERP_CITY' and a.column_name=b.column_name(+) [ RunTime:0.000000s ]
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_city WHERE ISVALID=-1 AND ID = 1) thinkphp )  WHERE (numrow>0 AND numrow<=1) [ RunTime:0.000000s ]
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_city WHERE ISVALID=-1) thinkphp )  [ RunTime:0.001000s ]
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | SQL: select a.column_name,data_type,decode(nullable,'Y',0,1) notnull,data_default,decode(a.column_name,b.column_name,1,0) pk from user_tab_columns a,(select column_name from user_constraints c,user_cons_columns col where c.constraint_name=col.constraint_name and c.constraint_type='P'and c.table_name='ERP_GROUP') b where table_name='ERP_GROUP' and a.column_name=b.column_name(+) [ RunTime:0.000000s ]
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_group WHERE LOAN_GROUPID='2' and LOAN_GROUPSTATUS=1 and LOAN_GROUPDEL=0) thinkphp )  WHERE (numrow>0 AND numrow<=1) [ RunTime:0.000000s ]
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | SQL: select a.column_name,data_type,decode(nullable,'Y',0,1) notnull,data_default,decode(a.column_name,b.column_name,1,0) pk from user_tab_columns a,(select column_name from user_constraints c,user_cons_columns col where c.constraint_name=col.constraint_name and c.constraint_type='P'and c.table_name='ERP_ROLE') b where table_name='ERP_ROLE' and a.column_name=b.column_name(+) [ RunTime:0.000000s ]
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_role WHERE  LOAN_ROLECONTROL='Report' and LOAN_ROLEACTION='data' and LOAN_ROLEDISPLAY=0 and LOAN_PARAM is not null ) thinkphp )  [ RunTime:0.000000s ]
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_role WHERE   LOAN_ROLECONTROL='Report' and LOAN_ROLEACTION='data' AND LOAN_ROLEDISPLAY=0 and LOAN_PARAM is null ) thinkphp )  [ RunTime:0.000000s ]
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8] Indirect modification of overloaded property ReportAction::$_merge_url_param has no effect ReportAction.class.php 第 215 行.
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8] Indirect modification of overloaded property ReportAction::$_merge_url_param has no effect ReportAction.class.php 第 216 行.
[ 2017-03-30T10:20:37+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Report/data | NOTIC: [8] Indirect modification of overloaded property ReportAction::$_merge_url_param has no effect ReportAction.class.php 第 217 行.
